样本	Learn	段名	原始脉冲	二进制	十六进制	位说明/字段说明
power_cycle	Learn2Code	帧1-88-95	51FE 40FE 50FE 40FE 51FE 2DFE 65FE 41FE 51FE 2CFE 64FE 40FE 51FE 2DFE 65FE 38FE	00000000	00	未知 field not present in all samples
power_cycle	Learn2Code	帧1-96-103	51FE 2DFE 79FE 2CFE 52FE 2CFE 65FE 2DFE 65FE 2CFE 79FE 9CFA 64FE B0FA 79FE 11FE	00000110	60	未知 field not present in all samples
power_cycle	Learn2Code	帧1-104-111	79FE 18FE 79FE 18FE 79FE 18FE 79FE 9DFA 79FE 18FE 79FE 9DFA 79FE 9DFA 79FE 50FA	00010110	68	未知 field not present in all samples
power_cycle	Learn2Code	帧1-112-119	79FE 9DFA 79FE 18FE 7AFE 9CFA 7AFE 9DFA 7AFE 18FE 79FE 9DFA 7AFE 9CFA 7AFE 95FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn2Code	帧1-120-127	79FE 18FE 79FE 18FE 7AFE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 7AFE 18FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn2Code	帧1-128-135	7AFE 18FE 7AFE 18FE 79FE 18FE 7AFE 18FE 7AFE 17FE 7AFE 18FE 7AFE 18FE 79FE 11FE	00000000	00	未知 field not present in all samples
power_cycle	Learn2Code	帧1-136-143	7AFE 17FE 7AFE 18FE 7AFE 17FE 7AFE 17FE 79FE 17FE 7AFE 17FE 7AFE 17FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn2Code	帧1-144-151	7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 18FE 7AFE 17FE 7AFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn2Code	帧1-152-159	7AFE 17FE 7BFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 17FE 7BFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn2Code	帧1-160-167	7BFE 16FE 7BFE 16FE 7CFE 16FE 7BFE 17FE 7AFE 16FE 7BFE 17FE 7BFE 16FE 7AFE 0EFE	00000000	00	未知 field not present in all samples
power_cycle	Learn2Code	帧1-168-175	7CFE 9AFA 7CFE 16FE 7CFE 99FA 7CFE 9AFA 7CFE 15FE 7BFE 9AFA 7CFE 99FA 7DFE 7BFA	10110111	ED	未知 field not present in all samples
power_cycle	Learn2Code	帧1-标记	27F6			special marker or separator
power_cycle	Learn2Code	帧1-标记	4FF2			special marker or separator
power_cycle	Learn2Code	帧1-标记	91FE			special marker or separator
power_cycle	Learn3Code	帧1-头	10F65EF6			chunk header bytes
power_cycle	Learn3Code	帧1-0-7	39FE DDFA 38FE 58FE 38FE DEFA 39FE 59FE 38FE 59FE 39FE DEFA 39FE DEFA 38FE 52FE	10100110	65	未知 field not present in all samples
power_cycle	Learn3Code	帧1-8-15	39FE DEFA 39FE 59FE 39FE 59FE 38FE 59FE 38FE DEFA 39FE 59FE 39FE DEFA 38FE 51FE	10001010	51	未知 field not present in all samples
power_cycle	Learn3Code	帧1-16-23	39FE 59FE 38FE 59FE 38FE 59FE 38FE 5AFE 39FE 59FE 39FE 59FE 38FE 59FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-24-31	3AFE 58FE 39FE 59FE 3AFE 58FE 39FE 59FE 39FE 59FE 39FE 59FE 3AFE 58FE 39FE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-32-39	3AFE 58FE 39FE 58FE 39FE 58FE 3AFE 58FE 39FE 58FE 4EFE 44FE 4EFE 44FE 4EFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-40-47	4FFE C8FA 3AFE 58FE 4EFE C8FA 4EFE 43FE 4EFE 43FE 4EFE 44FE 4FFE 42FE 4EFE 3CFE	10100000	05	未知 field not present in all samples
power_cycle	Learn3Code	帧1-48-55	4EFE 43FE 4FFE 42FE 4EFE 44FE 4EFE 43FE 4FFE 43FE 4EFE 43FE 4FFE 43FE 4FFE 3CFE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-56-63	4EFE C7FA 4FFE 42FE 4EFE 42FE 4EFE 43FE 4FFE 43FE 4FFE 42FE 50FE 42FE 4FFE 3BFE	10000000	01	未知 field not present in all samples
power_cycle	Learn3Code	帧1-64-71	4EFE 43FE 4FFE 43FE 4FFE 43FE 4EFE 43FE 4FFE 43FE 4FFE 42FE 50FE 42FE 4FFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-72-79	4FFE 42FE 4FFE 42FE 4FFE 42FE 4FFE 42FE 50FE 42FE 50FE 42FE 50FE 42FE 50FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-80-87	50FE 41FE 50FE 42FE 50FE 42FE 50FE 42FE 50FE 42FE 4FFE 42FE 50FE 42FE 50FE BEFA	00000001	80	未知 field not present in all samples
power_cycle	Learn3Code	帧1-88-95	50FE 40FE 51FE 41FE 50FE 40FE 51FE 40FE 50FE 41FE 51FE 2DFE 64FE 2DFE 64FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-96-103	51FE 41FE 52FE 40FE 51FE 2DFE 64FE 2DFE 79FE 19FE 65FE B1FA 65FE 2DFE 65FE BDFA	00000101	A0	未知 field not present in all samples
power_cycle	Learn3Code	帧1-104-111	53FE 2CFE 78FE B0FA 66FE 19FE 79FE 9DFA 79FE 19FE 79FE 9DFA 66FE B0FA 7AFE CBFD	01010111	EA	未知 field not present in all samples
power_cycle	Learn3Code	帧1-112-119	79FE 9DFA 79FE 18FE 79FE 9EFA 79FE 9DFA 79FE 19FE 79FE 9DFA 79FE 9DFA 7AFE 95FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn3Code	帧1-120-127	79FE 18FE 7AFE 18FE 79FE 19FE 79FE 17FE 79FE 18FE 7AFE 18FE 79FE 18FE 79FE 11FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-128-135	79FE 18FE 79FE 18FE 7AFE 18FE 79FE 19FE 79FE 18FE 79FE 18FE 7AFE 18FE 79FE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-136-143	79FE 17FE 79FE 18FE 7AFE 17FE 7AFE 18FE 7AFE 18FE 79FE 18FE 7AFE 18FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-144-151	7AFE 17FE 7AFE 18FE 7AFE 17FE 7BFE 17FE 7AFE 17FE 7AFE 18FE 7AFE 18FE 79FE 11FE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-152-159	7AFE 17FE 7AFE 18FE 7AFE 18FE 7AFE 17FE 7AFE 17FE 7BFE 17FE 7BFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-160-167	7AFE 17FE 7BFE 17FE 7BFE 16FE 7BFE 18FE 7AFE 17FE 7BFE 17FE 7BFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn3Code	帧1-168-175	7AFE 9CFA 7BFE 17FE 7BFE 9AFA 7CFE 9BFA 7BFE 17FE 7BFE 9AFA 7CFE 9BFA 7BFE 91FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn3Code	帧1-标记	26F6			special marker or separator
power_cycle	Learn3Code	帧1-标记	50F2			special marker or separator
power_cycle	Learn3Code	帧1-标记	7BFE			special marker or separator
power_cycle	Learn7Code	帧1-头	12F65DF6			chunk header bytes
power_cycle	Learn7Code	帧1-0-7	39FE DDFA 3AFE 58FE 38FE DDFA 38FE 58FE 38FE 59FE 39FE DEFA 39FE DDFA 39FE 51FE	10100110	65	未知 field not present in all samples
power_cycle	Learn7Code	帧1-8-15	39FE DEFA 39FE 59FE 39FE 59FE 39FE 59FE 38FE DEFA 39FE 59FE 38FE DEFA 38FE 51FE	10001010	51	未知 field not present in all samples
power_cycle	Learn7Code	帧1-16-23	39FE 58FE 39FE 59FE 38FE 59FE 39FE 59FE 39FE 59FE 38FE 59FE 39FE 59FE 39FE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-24-31	3AFE 58FE 3AFE 58FE 39FE 59FE 39FE 58FE 39FE 58FE 39FE 58FE 39FE 59FE 3AFE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-32-39	39FE DCFA 3AFE DCFA 3BFE 57FE 3BFE 57FE 3AFE 58FE 4EFE 43FE 4EFE 44FE 3AFE 50FE	11000000	03	未知 field not present in all samples
power_cycle	Learn7Code	帧1-40-47	4EFE C8FA 4FFE 43FE 4FFE C7FA 4EFE 43FE 4FFE 43FE 4FFE 43FE 4FFE 43FE 4FFE 3BFE	10100000	05	未知 field not present in all samples
power_cycle	Learn7Code	帧1-48-55	4FFE 43FE 4EFE 43FE 4EFE 42FE 4FFE 42FE 4EFE 43FE 4FFE 42FE 4FFE 42FE 4FFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-56-63	4EFE C7FA 4FFE 42FE 4FFE 43FE 4FFE 43FE 4FFE 43FE 4FFE 42FE 4FFE 42FE 50FE 3AFE	10000000	01	未知 field not present in all samples
power_cycle	Learn7Code	帧1-64-71	50FE 42FE 50FE 42FE 4FFE 42FE 4FFE 42FE 50FE 42FE 50FE 41FE 50FE 41FE 51FE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-72-79	50FE 41FE 50FE 40FE 51FE 41FE 51FE 40FE 50FE 42FE 51FE 40FE 50FE 2EFE 64FE 38FE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-80-87	51FE 40FE 51FE 40FE 51FE 40FE 51FE 2DFE 64FE 2EFE 64FE 2CFE 64FE 40FE 51FE AAFA	00000001	80	未知 field not present in all samples
power_cycle	Learn7Code	帧1-88-95	64FE 2EFE 65FE 2CFE 65FE 2DFE 64FE 2DFE 65FE 2CFE 79FE 19FE 79FE 19FE 65FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-96-103	79FE 19FE 79FE 18FE 79FE 19FE 79FE 18FE 7AFE 18FE 65FE B0FA 79FE 19FE 79FE 96FA	00000101	A0	未知 field not present in all samples
power_cycle	Learn7Code	帧1-104-111	79FE 18FE 79FE 18FE 79FE 18FE 79FE 9CFA 79FE 18FE 78FE 9CFA 7AFE 9CFA 79FE CCFD	00010111	E8	未知 field not present in all samples
power_cycle	Learn7Code	帧1-112-119	79FE 9CFA 79FE 18FE 79FE 9DFA 79FE 9CFA 79FE 19FE 79FE 9DFA 7AFE 9CFA 79FE 95FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn7Code	帧1-120-127	79FE 19FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 7AFE 18FE 7AFE 18FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-128-135	7AFE 18FE 7AFE 17FE 7AFE 18FE 79FE 17FE 79FE 18FE 7AFE 18FE 7AFE 18FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-136-143	7AFE 18FE 7AFE 18FE 7AFE 18FE 7AFE 17FE 79FE 18FE 7AFE 18FE 7AFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-144-151	7AFE 18FE 7AFE 17FE 7BFE 17FE 7AFE 17FE 7BFE 17FE 7BFE 17FE 7BFE 17FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-152-159	7BFE 17FE 7BFE 16FE 7BFE 17FE 7BFE 17FE 7BFE 17FE 7BFE 16FE 7BFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-160-167	7BFE 17FE 7BFE 16FE 7BFE 16FE 7AFE 16FE 7BFE 16FE 7CFE 16FE 7CFE 16FE 7CFE 0EFE	00000000	00	未知 field not present in all samples
power_cycle	Learn7Code	帧1-168-175	7CFE 9BFA 7CFE 15FE 7CFE 9BFA 7CFE 99FA 7DFE 15FE 7CFE 85FA 91FE 85FA 91FE 7BFA	10110111	ED	未知 field not present in all samples
power_cycle	Learn7Code	帧1-标记	27F6			special marker or separator
power_cycle	Learn7Code	帧1-标记	51F2			special marker or separator
power_cycle	Learn7Code	帧1-标记	91FE			special marker or separator
power_cycle	Learn8Code	帧1-头	0FF65DF6			chunk header bytes
power_cycle	Learn8Code	帧1-0-7	39FE DDFA 38FE 59FE 38FE DEFA 38FE 59FE 39FE 59FE 39FE DCFA 38FE DEFA 38FE 52FE	10100110	65	未知 field not present in all samples
power_cycle	Learn8Code	帧1-8-15	38FE DCFA 38FE 59FE 39FE 59FE 38FE DDFA 38FE DDFA 39FE 59FE 38FE DAFA 3BFE 51FE	10011010	59	未知 field not present in all samples
power_cycle	Learn8Code	帧1-16-23	38FE 59FE 39FE 59FE 39FE 59FE 39FE 58FE 39FE 58FE 3AFE 58FE 39FE 59FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-24-31	39FE 55FE 3DFE 58FE 3AFE 57FE 3AFE 57FE 3AFE 58FE 3AFE 57FE 3AFE 58FE 3AFE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-32-39	3AFE DCFA 4EFE C7FA 3AFE 58FE 4EFE 44FE 4EFE 43FE 4EFE 43FE 4EFE 43FE 4EFE 3BFE	11000000	03	未知 field not present in all samples
power_cycle	Learn8Code	帧1-40-47	4FFE C7FA 4FFE 42FE 4FFE C7FA 4FFE 42FE 4EFE 43FE 4FFE 43FE 4FFE 42FE 4EFE 3BFE	10100000	05	未知 field not present in all samples
power_cycle	Learn8Code	帧1-48-55	4FFE 42FE 4EFE 43FE 4FFE 43FE 4FFE 43FE 4FFE 42FE 4EFE 43FE 4FFE 43FE 4FFE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-56-63	50FE C7FA 4FFE 43FE 4FFE 42FE 50FE 42FE 4FFE 42FE 50FE 42FE 4FFE 42FE 50FE 3BFE	10000000	01	未知 field not present in all samples
power_cycle	Learn8Code	帧1-64-71	4FFE 42FE 50FE 42FE 4FFE 42FE 4FFE 41FE 4FFE 42FE 4FFE 42FE 4FFE 42FE 50FE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-72-79	50FE 42FE 50FE 41FE 50FE 41FE 51FE 41FE 50FE 41FE 50FE 2EFE 64FE 41FE 50FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-80-87	64FE 40FE 51FE 41FE 51FE 2DFE 64FE 2DFE 65FE 2DFE 65FE 2DFE 64FE 2DFE 65FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-88-95	65FE 2DFE 65FE 2CFE 64FE 2DFE 79FE 18FE 78FE 18FE 79FE 18FE 65FE 2CFE 79FE 11FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-96-103	79FE 19FE 79FE 19FE 78FE 18FE 65FE 2CFE 7AFE 18FE 79FE 19FE 79FE 18FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-104-111	79FE 17FE 7AFE 18FE 79FE 9CFA 79FE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE CBFD	00100001	84	未知 field not present in all samples
power_cycle	Learn8Code	帧1-112-119	79FE 9CFA 79FE 18FE 79FE 9DFA 79FE 9DFA 7AFE 18FE 79FE 9DFA 79FE 9DFA 79FE 95FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn8Code	帧1-120-127	79FE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-128-135	7AFE 17FE 79FE 18FE 79FE 18FE 79FE 18FE 7AFE 18FE 79FE 18FE 7AFE 18FE 79FE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-136-143	79FE 18FE 7AFE 18FE 79FE 18FE 79FE 18FE 7AFE 15FE 7CFE 18FE 7AFE 17FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-144-151	7AFE 18FE 7AFE 18FE 79FE 18FE 7AFE 17FE 7AFE 18FE 7AFE 17FE 7AFE 17FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-152-159	7AFE 17FE 7BFE 17FE 7AFE 18FE 7AFE 17FE 7BFE 17FE 7AFE 17FE 7AFE 16FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-160-167	7BFE 17FE 7BFE 16FE 7BFE 17FE 7BFE 17FE 7BFE 16FE 7BFE 16FE 7BFE 16FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn8Code	帧1-168-175	7BFE 9BFA 7BFE 11FE 7FFE 9BFA 7BFE 9BFA 7BFE 15FE 7BFE 9AFA 7BFE 9AFA 7CFE 90FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn8Code	帧1-标记	26F6			special marker or separator
power_cycle	Learn8Code	帧1-标记	4FF2			special marker or separator
power_cycle	Learn8Code	帧1-标记	7CFE			special marker or separator
power_cycle	Learn9Code	帧1-头	10F65DF6			chunk header bytes
power_cycle	Learn9Code	帧1-0-7	39FE DDFA 39FE 59FE 39FE DDFA 39FE 58FE 38FE 59FE 39FE DDFA 38FE DDFA 39FE 51FE	10100110	65	未知 field not present in all samples
power_cycle	Learn9Code	帧1-8-15	39FE DDFA 39FE 59FE 39FE 59FE 38FE DDFA 38FE DEFA 39FE 59FE 38FE DEFA 39FE 51FE	10011010	59	未知 field not present in all samples
power_cycle	Learn9Code	帧1-16-23	39FE 59FE 39FE 59FE 38FE 59FE 39FE 59FE 39FE 58FE 39FE 59FE 39FE 59FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-24-31	39FE 59FE 39FE 59FE 39FE 59FE 39FE 59FE 39FE 58FE 39FE 58FE 39FE 58FE 39FE 51FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-32-39	3AFE DCFA 39FE DDFA 39FE 58FE 3AFE 57FE 3BFE 57FE 4EFE 43FE 3BFE 58FE 4EFE 3CFE	11000000	03	未知 field not present in all samples
power_cycle	Learn9Code	帧1-40-47	4EFE C8FA 3BFE 57FE 4EFE C8FA 4FFE 43FE 4FFE 43FE 4EFE 43FE 4EFE 43FE 4EFE 3BFE	10100000	05	未知 field not present in all samples
power_cycle	Learn9Code	帧1-48-55	4FFE 43FE 4EFE 43FE 4FFE 43FE 4FFE 43FE 4FFE 43FE 4EFE 43FE 4FFE 43FE 4FFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-56-63	4FFE C6FA 4FFE 42FE 4FFE 42FE 4FFE 43FE 4FFE 43FE 4FFE 42FE 4FFE 42FE 50FE 3BFE	10000000	01	未知 field not present in all samples
power_cycle	Learn9Code	帧1-64-71	50FE 41FE 50FE 42FE 50FE 42FE 50FE 41FE 4FFE 41FE 50FE 42FE 50FE 42FE 50FE 3AFE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-72-79	50FE 41FE 50FE 41FE 50FE 41FE 50FE 41FE 50FE 40FE 50FE 41FE 51FE 41FE 51FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-80-87	51FE 2EFE 64FE 2DFE 63FE 2EFE 64FE 2DFE 64FE 2DFE 64FE 2DFE 65FE 2DFE 64FE ABFA	00000001	80	未知 field not present in all samples
power_cycle	Learn9Code	帧1-88-95	64FE 2DFE 65FE 2DFE 64FE 2DFE 65FE 2DFE 65FE 2CFE 64FE 2DFE 79FE 19FE 65FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-96-103	65FE 2CFE 65FE 2CFE 7AFE 18FE 79FE 19FE 79FE 18FE 78FE 18FE 79FE 19FE 79FE 11FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-104-111	79FE 18FE 79FE 18FE 7AFE 9CFA 79FE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 79FE 50FA	00100000	04	未知 field not present in all samples
power_cycle	Learn9Code	帧1-112-119	7AFE 9CFA 7AFE 18FE 79FE 9DFA 79FE 9CFA 7AFE 18FE 79FE 9CFA 7AFE 9CFA 7AFE 94FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn9Code	帧1-120-127	7AFE 18FE 7AFE 18FE 7AFE 17FE 79FE 17FE 7AFE 18FE 7AFE 17FE 79FE 17FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-128-135	7AFE 18FE 79FE 17FE 79FE 18FE 79FE 18FE 7AFE 18FE 7AFE 17FE 7BFE 17FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-136-143	7AFE 17FE 79FE 17FE 7AFE 18FE 7AFE 17FE 7AFE 18FE 7AFE 17FE 7AFE 18FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-144-151	7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 18FE 7AFE 17FE 7BFE 17FE 7BFE 17FE 7AFE 10FE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-152-159	7AFE 17FE 7BFE 17FE 7AFE 17FE 7BFE 17FE 7AFE 17FE 7BFE 17FE 7BFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-160-167	7AFE 16FE 7BFE 16FE 7AFE 16FE 7BFE 17FE 7BFE 16FE 7BFE 16FE 7BFE 17FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn9Code	帧1-168-175	7BFE 9BFA 7BFE 16FE 7BFE 9BFA 7BFE 9AFA 7CFE 15FE 7CFE 9AFA 7BFE 9AFA 7BFE 90FA	10110111	ED	未知 field not present in all samples
power_cycle	Learn9Code	帧1-标记	25F6			special marker or separator
power_cycle	Learn9Code	帧1-标记	4FF2			special marker or separator
power_cycle	Learn9Code	帧1-标记	7CFE			special marker or separator
power_cycle	Learn10Code	帧1-头	0FF65CF6			chunk header bytes
power_cycle	Learn10Code	帧1-0-7	39FE DDFA 39FE 59FE 38FE DDFA 39FE 59FE 39FE 58FE 39FE DCFA 39FE DEFA 38FE 51FE	10100110	65	未知 field not present in all samples
power_cycle	Learn10Code	帧1-8-15	38FE DDFA 39FE 59FE 38FE 58FE 38FE DDFA 38FE DDFA 38FE 59FE 39FE DDFA 39FE 50FE	10011010	59	未知 field not present in all samples
power_cycle	Learn10Code	帧1-16-23	39FE 58FE 39FE 59FE 39FE 59FE 38FE 58FE 39FE 59FE 39FE 58FE 3AFE 58FE 39FE 50FE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-24-31	3AFE 57FE 4EFE 44FE 39FE 58FE 3AFE 58FE 3AFE 57FE 3AFE 57FE 3AFE 58FE 4EFE 3CFE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-32-39	3AFE DBFA 3AFE DBFA 4FFE 43FE 3BFE 57FE 4EFE 43FE 4FFE 43FE 4EFE 43FE 4FFE 3BFE	11000000	03	未知 field not present in all samples
power_cycle	Learn10Code	帧1-40-47	4EFE C7FA 4FFE 43FE 4FFE C8FA 4FFE 42FE 4EFE 43FE 4FFE 43FE 4FFE 43FE 4FFE 3BFE	10100000	05	未知 field not present in all samples
power_cycle	Learn10Code	帧1-48-55	4FFE 43FE 4FFE 42FE 4FFE 42FE 4FFE 43FE 4FFE 42FE 4FFE 42FE 4FFE 43FE 4FFE 3BFE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-56-63	4FFE C6FA 50FE 42FE 4FFE 41FE 50FE 42FE 50FE 42FE 50FE 41FE 50FE 42FE 50FE 3AFE	10000000	01	未知 field not present in all samples
power_cycle	Learn10Code	帧1-64-71	50FE 41FE 51FE 41FE 50FE 42FE 50FE 41FE 50FE 41FE 50FE 41FE 51FE 41FE 50FE 39FE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-72-79	51FE 41FE 50FE 40FE 51FE 41FE 50FE 2DFE 63FE 41FE 51FE 41FE 51FE 40FE 51FE 26FE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-80-87	64FE 41FE 51FE 2DFE 64FE 2DFE 64FE 2DFE 64FE 2DFE 65FE 2DFE 64FE 2DFE 65FE 25FE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-88-95	65FE 2DFE 79FE 18FE 65FE 2DFE 79FE 18FE 64FE 2DFE 65FE 2CFE 79FE 18FE 79FE 11FE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-96-103	79FE 19FE 79FE 18FE 7AFE 18FE 79FE 18FE 79FE 18FE 79FE 18FE 7AFE 18FE 79FE 95FA	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-104-111	79FE 18FE 7AFE 18FE 79FE 9CFA 7AFE 17FE 7AFE 17FE 79FE 17FE 79FE 18FE 7AFE 50FA	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-112-119	79FE 9CFA 7AFE 18FE 7AFE 9BFA 7AFE 9BFA 7AFE 18FE 7AFE 9BFA 7AFE 9CFA 7AFE 94FA	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-120-127	7AFE 17FE 7AFE 17FE 7AFE 17FE 7BFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 17FE 7AFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-128-135	7BFE 17FE 7AFE 17FE 7BFE 17FE 7AFE 17FE 7BFE 17FE 7BFE 16FE 7BFE 17FE 7BFE 0FFE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-136-143	7BFE 16FE 7BFE 17FE 7BFE 16FE 7BFE 17FE 7BFE 16FE 7BFE 15FE 7BFE 16FE 7CFE 0EFE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-144-151	7BFE 15FE 7CFE 16FE 7BFE 16FE 7BFE 16FE 7CFE 16FE 7CFE 15FE 7CFE 16FE 7CFE 0DFE	00000000	00	未知 field not present in all samples
power_cycle	Learn10Code	帧1-152-159	7DFE 15FE 7CFE 01FE 91FE 01FE 90FE 15FE 7DFE 14FE 7DFE 14FE 7DFE 01FE A4FE F8FD	00000001	80	未知 field not present in all samples
power_cycle	Learn10Code	帧1-160-167	7DFE 14FE 7DFE 00FE 90FE 01FE A5FE ECFD A5FE EDFD A4FE ECFD 91FE 00FE A4FE E5FD	00011101	B8	未知 field not present in all samples
power_cycle	Learn10Code	帧1-168-175	A5FE 70FA 90FE 00FE A5FE 71FA A4FE 70FA A5FE ECFD A5FE 70FA A6FE 70FA A6FE 66FA	00001000	10	未知 field not present in all samples
power_cycle	Learn10Code	帧1-标记	26F6			special marker or separator
power_cycle	Learn10Code	帧1-标记	4FF2			special marker or separator
power_cycle	Learn10Code	帧1-标记	A6FE			special marker or separator
power_cycle	Learn11Code	帧1-头	0FF65DF6			chunk header bytes
power_cycle	Learn11Code	帧1-0-7	39FE DDFA 38FE 59FE 38FE DDFA 38FE 58FE 39FE 59FE 38FE DCFA 39FE DDFA 38FE 51FE	10100110	65	未知 field not present in all samples
